Date,High,Low,Open,Close,Volume,Adj Close
2014-01-22,47.77714157104492,46.764286041259766,47.07143020629883,47.67571258544922,48342000.0,47.67571258544922
2014-01-23,56.51856994628906,53.92714309692383,55.342857360839844,55.531429290771484,91280000.0,55.531429290771484
2014-01-24,55.81428527832031,54.76856994628906,54.81142807006836,55.1542854309082,35466900.0,55.1542854309082
2014-01-27,55.92856979370117,52.93714141845703,55.341426849365234,54.461429595947266,32526900.0,54.461429595947266
2014-01-28,58.2014274597168,54.394287109375,54.47428512573242,58.11000061035156,43590400.0,58.11000061035156
2014-01-29,58.191429138183594,56.86428451538086,57.58856964111328,57.202857971191406,28968100.0,57.202857971191406
2014-01-30,58.45571517944336,57.35857009887695,58.157142639160156,57.810001373291016,18379200.0,57.810001373291016
2014-01-31,58.91428756713867,57.47142791748047,57.47285842895508,58.47571563720703,23625000.0,58.47571563720703
2014-02-03,58.878570556640625,57.2457160949707,58.842857360839844,57.76856994628906,20145300.0,57.76856994628906
2014-02-04,58.361427307128906,56.71571350097656,57.92142868041992,57.987144470214844,18066300.0,57.987144470214844
2014-02-05,58.25,56.85714340209961,57.592857360839844,57.77428436279297,16762900.0,57.77428436279297
2014-02-06,58.7014274597168,57.202857971191406,58.060001373291016,58.272857666015625,12852000.0,58.272857666015625
2014-02-07,61.5,58.65142822265625,59.06285858154297,61.42571258544922,32921000.0,61.42571258544922
2014-02-10,61.76714324951172,60.611427307128906,61.34714126586914,61.49142837524414,13812400.0,61.49142837524414
2014-02-11,62.251426696777344,60.78714370727539,61.422855377197266,61.998573303222656,13667500.0,61.998573303222656
2014-02-12,62.128570556640625,60.79142761230469,62.111427307128906,61.27571487426758,15673000.0,61.27571487426758
2014-02-13,62.78428649902344,60.71428680419922,60.81285858154297,62.36428451538086,18700500.0,62.36428451538086
2014-02-14,62.52857208251953,61.66999816894531,62.43714141845703,62.21571350097656,11985400.0,62.21571350097656
2014-02-18,63.03428649902344,61.14285659790039,62.422855377197266,62.407142639160156,15507800.0,62.407142639160156
2014-02-19,62.32143020629883,61.138572692871094,61.66714096069336,61.17571258544922,16031400.0,61.17571258544922
2014-02-20,62.538570404052734,61.308570861816406,61.478572845458984,62.13571548461914,11965100.0,62.13571548461914
2014-02-21,62.67142868041992,61.378570556640625,62.67142868041992,61.74714279174805,13483400.0,61.74714279174805
2014-02-24,64.2414321899414,61.21428680419922,62.209999084472656,63.85714340209961,26043500.0,63.85714340209961
2014-02-25,65.39857482910156,63.57143020629883,64.28571319580078,64.71857452392578,18700500.0,64.71857452392578
2014-02-26,65.14286041259766,63.71428680419922,65.12857055664062,64.11285400390625,15010100.0,64.11285400390625
2014-02-27,64.87571716308594,63.977142333984375,63.977142333984375,64.60428619384766,10304700.0,64.60428619384766
2014-02-28,64.88571166992188,63.0,64.73285675048828,63.66143035888672,15751400.0,63.66143035888672
2014-03-03,63.67856979370117,62.58571243286133,63.02714157104492,63.65571594238281,13528200.0,63.65571594238281
2014-03-04,65.0,63.65571594238281,64.41714477539062,64.99714660644531,12387900.0,64.99714660644531
2014-03-05,65.26285552978516,64.5585708618164,64.855712890625,64.78571319580078,10868900.0,64.78571319580078
2014-03-06,65.42857360839844,64.14142608642578,64.9914321899414,64.35857391357422,11809000.0,64.35857391357422
2014-03-07,64.93428802490234,63.644287109375,64.86714172363281,64.0528564453125,11573800.0,64.0528564453125
2014-03-10,64.1114273071289,61.728572845458984,64.06714630126953,62.849998474121094,15439200.0,62.849998474121094
2014-03-11,63.81142807006836,62.235713958740234,63.23428726196289,62.49714279174805,10448200.0,62.49714279174805
2014-03-12,62.78571319580078,61.38285827636719,61.95428466796875,62.36857223510742,12134500.0,62.36857223510742
2014-03-13,62.89714431762695,61.182857513427734,62.81571578979492,61.43714141845703,11390400.0,61.43714141845703
2014-03-14,62.14142990112305,60.42856979370117,61.104286193847656,60.64142990112305,14989100.0,60.64142990112305
2014-03-17,61.5428581237793,60.33000183105469,61.16999816894531,60.388572692871094,10695300.0,60.388572692871094
2014-03-18,60.894287109375,59.5,60.33856964111328,60.03571319580078,14688100.0,60.03571319580078
2014-03-19,60.77857208251953,59.58000183105469,59.98143005371094,60.012855529785156,10531500.0,60.012855529785156
2014-03-20,61.74285888671875,59.92856979370117,59.952857971191406,60.61000061035156,14494900.0,60.61000061035156
2014-03-21,61.191429138183594,57.96285629272461,60.871429443359375,57.998573303222656,26770800.0,57.998573303222656
2014-03-24,58.06428527832031,52.657142639160156,57.92714309692383,54.128570556640625,42483700.0,54.128570556640625
2014-03-25,54.9900016784668,52.25,54.14285659790039,52.977142333984375,30356900.0,52.977142333984375
2014-03-26,53.92142868041992,52.36714172363281,53.28714370727539,53.182857513427734,27152300.0,53.182857513427734
2014-03-27,53.97571563720703,51.64714431762695,53.001426696777344,52.02571487426758,28672000.0,52.02571487426758
2014-03-28,52.71428680419922,50.82143020629883,51.459999084472656,51.26714324951172,24699500.0,51.26714324951172
2014-03-31,52.408573150634766,49.98285675048828,51.644287109375,50.290000915527344,22125600.0,50.290000915527344
2014-04-01,52.17856979370117,50.248573303222656,50.25,52.09857177734375,21338800.0,52.09857177734375
2014-04-02,53.00714111328125,51.18571472167969,52.237144470214844,51.84000015258789,24194100.0,51.84000015258789
2014-04-03,52.157142639160156,50.014286041259766,51.61857223510742,50.66999816894531,21983500.0,50.66999816894531
2014-04-04,50.85714340209961,47.98285675048828,50.77857208251953,48.18714141845703,34958000.0,48.18714141845703
2014-04-07,49.74142837524414,47.301429748535156,48.644287109375,48.28571319580078,37351300.0,48.28571319580078
2014-04-08,50.112857818603516,48.341426849365234,48.57857131958008,49.841426849365234,25761400.0,49.841426849365234
2014-04-09,50.55714416503906,49.021427154541016,50.14714431762695,50.432857513427734,20511400.0,50.432857513427734
2014-04-10,51.068572998046875,47.71571350097656,50.63999938964844,47.818572998046875,24871000.0,47.818572998046875
2014-04-11,47.83142852783203,46.22999954223633,47.25714111328125,46.672855377197266,30146200.0,46.672855377197266
2014-04-14,47.85714340209961,46.505714416503906,47.55571365356445,47.36857223510742,17994200.0,47.36857223510742
2014-04-15,47.36714172363281,44.58571243286133,47.01142883300781,46.61000061035156,30799300.0,46.61000061035156
2014-04-16,47.709999084472656,46.19428634643555,47.2928581237793,47.34428405761719,16114700.0,47.34428405761719
2014-04-17,49.961429595947266,47.5,48.10857009887695,49.39142990112305,32116000.0,49.39142990112305
2014-04-21,49.91428756713867,48.32857131958008,49.900001525878906,49.78428649902344,47892600.0,49.78428649902344
2014-04-22,54.41143035888672,52.11857223510742,53.80428695678711,53.271427154541016,64702400.0,53.271427154541016
2014-04-23,52.5,50.42856979370117,51.818572998046875,50.5,40285000.0,50.5
2014-04-24,50.842857360839844,47.82857131958008,50.35714340209961,49.15285873413086,30639000.0,49.15285873413086
2014-04-25,48.772857666015625,46.0,48.20857238769531,46.01142883300781,33071500.0,46.01142883300781
2014-04-28,45.842857360839844,42.78571319580078,45.43571472167969,44.887142181396484,47123300.0,44.887142181396484
2014-04-29,46.37571334838867,44.575714111328125,44.605712890625,45.69571304321289,23132900.0,45.69571304321289
2014-04-30,46.05714416503906,44.32143020629883,45.41714096069336,46.005714416503906,23618700.0,46.005714416503906
2014-05-01,49.38428497314453,46.150001525878906,46.2928581237793,48.07428741455078,37001300.0,48.07428741455078
2014-05-02,49.128570556640625,47.72142791748047,48.21571350097656,48.66428756713867,26194700.0,48.66428756713867
2014-05-05,49.354286193847656,48.014286041259766,48.29571533203125,49.1971435546875,20330800.0,49.1971435546875
2014-05-06,49.674285888671875,46.52000045776367,49.10285568237305,46.59857177734375,22722700.0,46.59857177734375
2014-05-07,46.834285736083984,45.029998779296875,46.59000015258789,45.79142761230469,25680900.0,45.79142761230469
2014-05-08,47.388572692871094,44.908573150634766,45.308570861816406,45.9514274597168,21168700.0,45.9514274597168
2014-05-09,47.13428497314453,45.33571243286133,46.01142883300781,46.93571472167969,17968300.0,46.93571472167969
2014-05-12,49.361427307128906,47.21714401245117,47.26571273803711,49.349998474121094,21395500.0,49.349998474121094
2014-05-13,50.61000061035156,48.67714309692383,49.2071418762207,49.591426849365234,20832000.0,49.591426849365234
2014-05-14,50.628570556640625,49.43714141845703,49.57857131958008,50.26856994628906,19891900.0,50.26856994628906
2014-05-15,50.255714416503906,48.48285675048828,50.121429443359375,49.16999816894531,23370200.0,49.16999816894531
2014-05-16,49.9957160949707,48.5485725402832,49.35285568237305,49.98285675048828,19072200.0,49.98285675048828
2014-05-19,52.459999084472656,49.50714111328125,49.57143020629883,52.07143020629883,25393200.0,52.07143020629883
2014-05-20,53.24285888671875,51.771427154541016,52.144287109375,53.0957145690918,28828100.0,53.0957145690918
2014-05-21,55.81285858154297,53.33571243286133,53.58856964111328,55.79999923706055,39939900.0,55.79999923706055
2014-05-22,56.78571319580078,55.35714340209961,55.84000015258789,55.97142791748047,33222700.0,55.97142791748047
2014-05-23,57.4957160949707,55.665714263916016,55.948570251464844,57.478572845458984,22122100.0,57.478572845458984
2014-05-27,57.459999084472656,56.16428756713867,57.42856979370117,56.97285842895508,26735100.0,56.97285842895508
2014-05-28,57.88571548461914,56.21428680419922,56.74285888671875,57.31999969482422,19873700.0,57.31999969482422
2014-05-29,59.42714309692383,57.07857131958008,57.628570556640625,59.31428527832031,22844500.0,59.31428527832031
2014-05-30,60.248573303222656,58.801429748535156,59.31142807006836,59.689998626708984,29248800.0,59.689998626708984
2014-06-02,60.415714263916016,58.92856979370117,59.92571258544922,60.29428482055664,20480600.0,60.29428482055664
2014-06-03,60.79999923706055,59.57857131958008,59.998573303222656,59.65285873413086,17133200.0,59.65285873413086
2014-06-04,60.64285659790039,59.0428581237793,59.53714370727539,60.45857238769531,17432800.0,60.45857238769531
2014-06-05,61.342857360839844,59.79571533203125,60.53571319580078,61.19285583496094,18930800.0,61.19285583496094
2014-06-06,62.12714385986328,61.19428634643555,61.43000030517578,61.4471435546875,15730400.0,61.4471435546875
2014-06-09,61.521427154541016,60.012855529785156,61.35714340209961,60.441429138183594,16678900.0,60.441429138183594
2014-06-10,62.29142761230469,60.71714401245117,60.788570404052734,61.18428421020508,22920100.0,61.18428421020508
2014-06-11,61.79999923706055,60.71428680419922,60.74714279174805,61.42856979370117,13745900.0,61.42856979370117
2014-06-12,61.46428680419922,60.07143020629883,61.29571533203125,60.349998474121094,15803200.0,60.349998474121094
2014-06-13,61.128570556640625,59.6014289855957,60.42856979370117,61.1014289855957,15778700.0,61.1014289855957
2014-06-16,61.6014289855957,60.48857116699219,60.932857513427734,61.46571350097656,12506200.0,61.46571350097656
2014-06-17,64.01285552978516,62.538570404052734,62.577144622802734,63.378570556640625,28996100.0,63.378570556640625
2014-06-18,64.4028549194336,62.89285659790039,63.38142776489258,64.0971450805664,18786600.0,64.0971450805664
2014-06-19,64.21286010742188,62.58000183105469,64.20428466796875,63.05571365356445,17308200.0,63.05571365356445
2014-06-20,63.26856994628906,62.13999938964844,63.02857208251953,62.88285827636719,13222300.0,62.88285827636719
2014-06-23,63.12285614013672,62.22142791748047,62.76571273803711,62.788570404052734,10672900.0,62.788570404052734
2014-06-24,64.27714538574219,62.21428680419922,62.57857131958008,62.33714294433594,20367200.0,62.33714294433594
2014-06-25,63.53714370727539,61.9042854309082,62.14285659790039,63.45857238769531,15752100.0,63.45857238769531
2014-06-26,63.16285705566406,62.39285659790039,62.970001220703125,62.801429748535156,14237300.0,62.801429748535156
2014-06-27,63.31285858154297,62.485713958740234,62.61714172363281,63.1542854309082,15587600.0,63.1542854309082
2014-06-30,63.83856964111328,62.81285858154297,63.26571273803711,62.94285583496094,10588900.0,62.94285583496094
2014-07-01,67.66857147216797,65.04285430908203,65.17571258544922,67.5857162475586,37995300.0,67.5857162475586
2014-07-02,67.98143005371094,66.57714080810547,67.63999938964844,66.67713928222656,17309600.0,66.67713928222656
2014-07-03,67.51714324951172,66.98143005371094,67.16571807861328,67.47856903076172,11359600.0,67.47856903076172
2014-07-07,67.46142578125,65.71428680419922,67.44285583496094,65.8028564453125,18296600.0,65.8028564453125
2014-07-08,65.85713958740234,62.7542839050293,65.6642837524414,63.57857131958008,26182800.0,63.57857131958008
2014-07-09,64.1914291381836,62.818572998046875,63.7400016784668,63.28571319580078,21011200.0,63.28571319580078
2014-07-10,63.45571517944336,61.17142868041992,62.05571365356445,62.650001525878906,24388700.0,62.650001525878906
2014-07-11,63.4471435546875,62.45000076293945,63.06571578979492,62.8514289855957,14219100.0,62.8514289855957
2014-07-14,65.06857299804688,62.71428680419922,63.32857131958008,64.65428924560547,17433500.0,64.65428924560547
2014-07-15,64.48143005371094,63.181427001953125,64.38428497314453,64.15571594238281,13505800.0,64.15571594238281
2014-07-16,65.0999984741211,63.342857360839844,64.86714172363281,63.49142837524414,13438600.0,63.49142837524414
2014-07-17,64.12142944335938,62.612857818603516,63.325714111328125,62.76571273803711,13266400.0,62.76571273803711
2014-07-18,63.47142791748047,62.25,62.97285842895508,63.452857971191406,11760700.0,63.452857971191406
2014-07-21,65.35713958740234,63.94571304321289,64.52714538574219,64.56428527832031,34671000.0,64.56428527832031
2014-07-22,63.52428436279297,60.72285842895508,63.28285598754883,61.584285736083984,57174600.0,61.584285736083984
2014-07-23,62.2014274597168,60.93000030517578,61.487144470214844,61.128570556640625,17267600.0,61.128570556640625
2014-07-24,61.45857238769531,59.86000061035156,61.35285568237305,60.76856994628906,18621400.0,60.76856994628906
2014-07-25,61.16714096069336,60.05714416503906,60.71428680419922,60.26571273803711,11610200.0,60.26571273803711
2014-07-28,60.84428405761719,59.788570404052734,60.31571578979492,60.665714263916016,11960900.0,60.665714263916016
2014-07-29,61.198570251464844,60.45857238769531,60.45857238769531,60.611427307128906,9282000.0,60.611427307128906
2014-07-30,62.18428421020508,60.61571502685547,60.67856979370117,62.051429748535156,15263500.0,62.051429748535156
2014-07-31,61.85285568237305,60.18428421020508,61.46571350097656,60.388572692871094,13820100.0,60.388572692871094
2014-08-01,61.104286193847656,58.93000030517578,60.251426696777344,60.771427154541016,18947600.0,60.771427154541016
2014-08-04,61.42856979370117,60.111427307128906,61.02857208251953,60.38571548461914,10686900.0,60.38571548461914
2014-08-05,61.14285659790039,60.04428482055664,60.18571472167969,60.407142639160156,10653300.0,60.407142639160156
2014-08-06,62.128570556640625,60.07857131958008,60.14285659790039,61.47142791748047,15835400.0,61.47142791748047
2014-08-07,64.27857208251953,62.07857131958008,62.18571472167969,64.23857116699219,27313300.0,64.23857116699219
2014-08-08,64.42428588867188,63.150001525878906,64.31428527832031,63.69285583496094,15495200.0,63.69285583496094
2014-08-11,65.37857055664062,64.10142517089844,64.17428588867188,64.5057144165039,13246800.0,64.5057144165039
2014-08-12,64.71428680419922,63.34428405761719,64.47856903076172,63.772857666015625,10845100.0,63.772857666015625
2014-08-13,64.8885726928711,63.83142852783203,64.0857162475586,64.50428771972656,9058000.0,64.50428771972656
2014-08-14,65.0,64.03142547607422,64.60142517089844,64.41000366210938,6676600.0,64.41000366210938
2014-08-15,66.0,64.0857162475586,64.49857330322266,65.58428192138672,22036700.0,65.58428192138672
2014-08-18,67.07142639160156,65.89286041259766,66.0085678100586,66.57142639160156,13496000.0,66.57142639160156
2014-08-19,67.21428680419922,66.06143188476562,66.72714233398438,66.87857055664062,10897600.0,66.87857055664062
2014-08-20,67.67857360839844,66.36285400390625,66.71428680419922,67.4557113647461,12163900.0,67.4557113647461
2014-08-21,68.02143096923828,66.80999755859375,67.32571411132812,67.43571472167969,11746700.0,67.43571472167969
2014-08-22,68.50714111328125,67.1500015258789,67.27714538574219,68.4557113647461,13735400.0,68.4557113647461
2014-08-25,69.32857513427734,68.21857452392578,68.79285430908203,68.70428466796875,13484800.0,68.70428466796875
2014-08-26,68.8357162475586,67.79285430908203,68.35713958740234,68.4800033569336,10137400.0,68.4800033569336
2014-08-27,68.60713958740234,67.66143035888672,68.4857177734375,67.81428527832031,10394300.0,67.81428527832031
2014-08-28,68.21142578125,67.2585678100586,67.52143096923828,67.88714599609375,7584500.0,67.88714599609375
2014-08-29,68.64286041259766,67.73428344726562,68.12142944335938,68.23428344726562,9838500.0,68.23428344726562
2014-09-02,68.39857482910156,67.79856872558594,68.35713958740234,68.0857162475586,8806700.0,68.0857162475586
2014-09-03,69.65714263916016,68.07571411132812,68.64571380615234,68.19857025146484,16219000.0,68.19857025146484
2014-09-04,68.81285858154297,67.4471435546875,68.44428253173828,67.52428436279297,11958800.0,67.52428436279297
2014-09-05,68.19285583496094,67.1528549194336,67.60428619384766,67.95428466796875,11953200.0,67.95428466796875
2014-09-08,68.65714263916016,67.74285888671875,67.77143096923828,68.47571563720703,7668500.0,68.47571563720703
2014-09-09,69.89857482910156,68.05714416503906,69.47142791748047,68.43000030517578,19737900.0,68.43000030517578
2014-09-10,69.25,68.14857482910156,68.5999984741211,69.19857025146484,9104900.0,69.19857025146484
2014-09-11,69.19428253173828,68.52428436279297,68.93856811523438,68.7942886352539,7865200.0,68.7942886352539
2014-09-12,69.2699966430664,68.01714324951172,69.09285736083984,68.07857513427734,13425300.0,68.07857513427734
2014-09-15,68.22000122070312,65.2642822265625,68.22000122070312,65.39286041259766,20617100.0,65.39286041259766
2014-09-16,65.44857025146484,63.657142639160156,64.05714416503906,65.27285766601562,26838700.0,65.27285766601562
2014-09-17,65.5528564453125,64.47000122070312,65.27285766601562,64.93285369873047,12133100.0,64.93285369873047
2014-09-18,65.9085693359375,64.76000213623047,65.35285949707031,65.57286071777344,10630200.0,65.57286071777344
2014-09-19,65.90428924560547,64.88143157958984,65.85713958740234,65.36000061035156,11960900.0,65.36000061035156
2014-09-22,65.27857208251953,62.6971435546875,65.18142700195312,63.2542839050293,16169300.0,63.2542839050293
2014-09-23,64.00142669677734,62.92856979370117,63.03285598754883,63.41428756713867,11471600.0,63.41428756713867
2014-09-24,64.52285766601562,63.220001220703125,63.494285583496094,64.36571502685547,9551500.0,64.36571502685547
2014-09-25,64.62142944335938,63.202857971191406,64.27143096923828,63.355712890625,9839900.0,63.355712890625
2014-09-26,64.37714385986328,63.41285705566406,63.57143020629883,64.10713958740234,10404800.0,64.10713958740234
2014-09-29,64.36285400390625,63.145713806152344,63.43857192993164,64.22285461425781,9516500.0,64.22285461425781
2014-09-30,65.31285858154297,64.25714111328125,64.61428833007812,64.45428466796875,12472600.0,64.45428466796875
2014-10-01,64.28571319580078,62.470001220703125,64.09857177734375,62.68571472167969,15416100.0,62.68571472167969
2014-10-02,64.355712890625,62.55428695678711,62.70000076293945,64.2828598022461,18450600.0,64.2828598022461
2014-10-03,65.80000305175781,64.644287109375,64.7414321899414,65.64857482910156,15290100.0,65.64857482910156
2014-10-06,66.7442855834961,65.85713958740234,66.0,66.21142578125,13709500.0,66.21142578125
2014-10-07,66.6114273071289,65.14286041259766,65.87142944335938,65.17857360839844,13759200.0,65.17857360839844
2014-10-08,66.80000305175781,64.48285675048828,65.2357177734375,66.69428253173828,14332500.0,66.69428253173828
2014-10-09,66.855712890625,65.65142822265625,66.66143035888672,65.94571685791016,14928200.0,65.94571685791016
2014-10-10,66.40571594238281,64.4914321899414,65.68571472167969,64.58285522460938,19110700.0,64.58285522460938
2014-10-13,64.6385726928711,61.85714340209961,64.46428680419922,62.6542854309082,20216700.0,62.6542854309082
2014-10-14,64.56999969482422,62.59000015258789,63.644287109375,64.16000366210938,16747500.0,64.16000366210938
2014-10-15,64.42571258544922,61.45428466796875,63.4957160949707,64.08428192138672,59927700.0,64.08428192138672
2014-10-16,52.310001373291016,47.28571319580078,47.53285598754883,51.67142868041992,92304800.0,51.67142868041992
2014-10-17,51.43857192993164,48.78571319580078,51.40142822265625,51.012855529785156,79160900.0,51.012855529785156
2014-10-20,52.74142837524414,50.7928581237793,50.85714340209961,51.317142486572266,33529300.0,51.317142486572266
2014-10-21,52.3985710144043,50.77714157104492,51.751426696777344,52.28428649902344,19365500.0,52.28428649902344
2014-10-22,54.568572998046875,51.88571548461914,52.71285629272461,53.521427154541016,32150300.0,53.521427154541016
2014-10-23,55.11000061035156,54.03571319580078,54.36000061035156,54.720001220703125,19916400.0,54.720001220703125
2014-10-24,55.28571319580078,54.40142822265625,54.6542854309082,55.00285720825195,14657300.0,55.00285720825195
2014-10-27,54.92856979370117,53.81428527832031,54.842857360839844,54.20000076293945,14944300.0,54.20000076293945
2014-10-28,55.26714324951172,54.04999923706055,54.25,55.174285888671875,11736900.0,55.174285888671875
2014-10-29,55.2400016784668,53.96714401245117,55.174285888671875,54.014286041259766,12507600.0,54.014286041259766
2014-10-30,54.619998931884766,53.514286041259766,53.93000030517578,54.144287109375,10593800.0,54.144287109375
2014-10-31,56.25285720825195,54.85714340209961,54.91428756713867,56.11000061035156,20470100.0,56.11000061035156
2014-11-03,56.50285720825195,55.01571273803711,56.17571258544922,55.487144470214844,17581200.0,55.487144470214844
2014-11-04,55.32143020629883,54.11000061035156,55.27428436279297,54.682857513427734,11389700.0,54.682857513427734
2014-11-05,55.40571594238281,53.77000045776367,55.08714294433594,54.34000015258789,13645800.0,54.34000015258789
2014-11-06,55.047142028808594,53.907142639160156,54.0,54.75714111328125,9991800.0,54.75714111328125
2014-11-07,55.03571319580078,54.18571472167969,54.77714157104492,54.880001068115234,9303700.0,54.880001068115234
2014-11-10,55.63571548461914,54.14285659790039,54.71428680419922,55.32428741455078,9711100.0,55.32428741455078
2014-11-11,56.29999923706055,54.54428482055664,55.32428741455078,54.650001525878906,14838600.0,54.650001525878906
2014-11-12,55.137142181396484,53.862857818603516,54.4471435546875,54.83714294433594,10958500.0,54.83714294433594
2014-11-13,55.00714111328125,53.932857513427734,54.922855377197266,54.2014274597168,10490200.0,54.2014274597168
2014-11-14,55.317142486572266,54.08142852783203,54.1971435546875,55.1485710144043,10988600.0,55.1485710144043
2014-11-17,55.64285659790039,54.39285659790039,55.05428695678711,54.448570251464844,9225300.0,54.448570251464844
2014-11-18,54.985713958740234,54.361427307128906,54.42856979370117,54.432857513427734,7921200.0,54.432857513427734
2014-11-19,55.2928581237793,51.808570861816406,54.744285583496094,51.871429443359375,24515400.0,51.871429443359375
2014-11-20,53.32285690307617,51.57143020629883,51.869998931884766,52.591426849365234,15425200.0,52.591426849365234
2014-11-21,53.32143020629883,51.35714340209961,53.211429595947266,51.468570709228516,17878000.0,51.468570709228516
2014-11-24,51.922855377197266,50.771427154541016,51.50857162475586,50.924285888671875,17864000.0,50.924285888671875
2014-11-25,50.34714126586914,49.14285659790039,50.145713806152344,49.855712890625,28100800.0,49.855712890625
2014-11-26,50.52714157104492,49.7457160949707,50.1542854309082,50.165714263916016,10063200.0,50.165714263916016
2014-11-28,50.57143020629883,49.42714309692383,50.512855529785156,49.512855529785156,6702500.0,49.512855529785156
2014-12-01,49.57143020629883,48.23428726196289,49.28571319580078,48.83000183105469,11964400.0,48.83000183105469
2014-12-02,50.477142333984375,48.691429138183594,48.75714111328125,50.33000183105469,14271600.0,50.33000183105469
2014-12-03,50.73143005371094,49.181427001953125,50.22142791748047,50.73143005371094,13819400.0,50.73143005371094
2014-12-04,51.13571548461914,49.908573150634766,50.42856979370117,50.08571243286133,11853800.0,50.08571243286133
2014-12-05,50.64285659790039,49.73285675048828,50.14714431762695,50.13142776489258,9930200.0,50.13142776489258
2014-12-08,49.98285675048828,48.290000915527344,49.88142776489258,48.49714279174805,13621300.0,48.49714279174805
2014-12-09,49.33714294433594,47.00285720825195,47.81999969482422,49.111427307128906,17976700.0,49.111427307128906
2014-12-10,49.24714279174805,47.665714263916016,49.021427154541016,47.7599983215332,12644800.0,47.7599983215332
2014-12-11,48.70000076293945,47.65571594238281,48.012855529785156,47.80428695678711,11769100.0,47.80428695678711
2014-12-12,48.32285690307617,46.97999954223633,47.41714096069336,47.78285598754883,13521200.0,47.78285598754883
2014-12-15,48.41857147216797,46.61857223510742,48.05571365356445,46.720001220703125,12019000.0,46.720001220703125
2014-12-16,47.06999969482422,45.14285659790039,46.42714309692383,45.20571517944336,16947700.0,45.20571517944336
2014-12-17,47.86714172363281,45.077144622802734,45.37571334838867,47.66428756713867,20192900.0,47.66428756713867
2014-12-18,48.92856979370117,47.23285675048828,48.400001525878906,47.77428436279297,15639400.0,47.77428436279297
2014-12-19,48.720001220703125,47.621429443359375,47.900001525878906,48.58856964111328,15047900.0,48.58856964111328
2014-12-22,49.2400016784668,47.748573303222656,48.5428581237793,48.09714126586914,7994000.0,48.09714126586914
2014-12-23,48.42856979370117,47.47285842895508,48.28714370727539,48.06142807006836,8291500.0,48.06142807006836
2014-12-24,49.06999969482422,47.998573303222656,48.07285690307617,48.871429443359375,5411000.0,48.871429443359375
2014-12-26,49.48428726196289,48.53428649902344,48.84428405761719,48.57857131958008,8847300.0,48.57857131958008
2014-12-29,49.104286193847656,47.65285873413086,47.970001220703125,48.84714126586914,8588300.0,48.84714126586914
2014-12-30,49.13999938964844,48.538570404052734,48.71428680419922,49.03285598754883,7011200.0,49.03285598754883
2014-12-31,49.39142990112305,48.78714370727539,49.03285598754883,48.801429748535156,1232500.0,48.801429748535156
2015-01-02,50.33142852783203,48.73143005371094,49.15142822265625,49.84857177734375,1925000.0,49.84857177734375
2015-01-05,49.25857162475586,47.14714431762695,49.25857162475586,47.31142807006836,2595000.0,47.31142807006836
2015-01-06,47.63999938964844,45.66143035888672,47.34714126586914,46.501426696777344,2291100.0,46.501426696777344
2015-01-07,47.42142868041992,46.271427154541016,47.34714126586914,46.74285888671875,1407100.0,46.74285888671875
2015-01-08,47.83571243286133,46.478572845458984,47.119998931884766,47.779998779296875,1371700.0,47.779998779296875
2015-01-09,48.02000045776367,46.8985710144043,47.63142776489258,47.04142761230469,1367800.0,47.04142761230469
2015-01-12,47.198570251464844,45.264286041259766,47.09000015258789,45.547142028808594,1846800.0,45.547142028808594
2015-01-13,47.0485725402832,45.900001525878906,46.021427154541016,46.255714416503906,2674500.0,46.255714416503906
2015-01-14,47.369998931884766,45.68000030517578,47.07143020629883,46.31999969482422,2840700.0,46.31999969482422
2015-01-15,46.78571319580078,45.84428405761719,46.547142028808594,46.251426696777344,1667000.0,46.251426696777344
2015-01-16,48.25,46.38142776489258,46.85714340209961,48.191429138183594,2813800.0,48.191429138183594
2015-01-20,50.0,47.71428680419922,48.57143020629883,49.82857131958008,4941200.0,49.82857131958008
2015-01-21,59.2400016784668,57.40999984741211,59.23428726196289,58.468570709228516,9557500.0,58.468570709228516
2015-01-22,61.37428665161133,57.82857131958008,58.57143020629883,61.20571517944336,4759900.0,61.20571517944336
2015-01-23,62.74285888671875,60.88142776489258,60.98857116699219,62.494285583496094,3801900.0,62.494285583496094
2015-01-26,63.8985710144043,61.9571418762207,62.57143020629883,63.79428482055664,3038400.0,63.79428482055664
2015-01-27,65.33999633789062,63.04999923706055,63.08714294433594,64.88143157958984,3516100.0,64.88143157958984
2015-01-28,64.82142639160156,63.08142852783203,64.7414321899414,63.20857238769531,3504700.0,63.20857238769531
2015-01-29,63.92714309692383,62.5,63.20428466796875,63.400001525878906,2161100.0,63.400001525878906
2015-01-30,63.98428726196289,62.65571594238281,63.13285827636719,63.11428451538086,1887900.0,63.11428451538086
2015-02-02,63.42856979370117,61.95571517944336,62.842857360839844,63.0099983215332,1855800.0,63.0099983215332
2015-02-03,65.4671401977539,62.72999954223633,63.31999969482422,65.27428436279297,2344200.0,65.27428436279297
2015-02-04,65.17428588867188,63.88999938964844,65.04142761230469,64.10142517089844,1778700.0,64.10142517089844
2015-02-05,65.1385726928711,63.665714263916016,64.54142761230469,64.12999725341797,2035500.0,64.12999725341797
2015-02-06,64.42857360839844,63.17571258544922,64.25,63.47999954223633,1267800.0,63.47999954223633
2015-02-09,63.78571319580078,62.637142181396484,63.198570251464844,63.29571533203125,1167600.0,63.29571533203125
